agent_id,age,born_in_us,city,detailed_race,ethnicity,family_income_at_16,family_structure_at_16,fathers_highest_degree,first_name,highest_degree_received,hispanic_origin,last_name,marital_status,military_service_duration,mothers_highest_degree,mothers_work_history,party_identification,political_views,race,religion,religion_at_16,residence_at_16,same_residence_since_16,sex,speak_other_language,state,street_address,total_wealth,us_citizenship_status,work_status
0280,42,Yes,Portland,White,Norway,Average,Lived with parents,High school,Lisa,Graduate,Not Hispanic,Johnson,Never married,No active duty,High school,No,"Independent, close to democrat",Liberal,White,None,Protestant,Pacific,Same city,Female,No,OR,1234 Pine Avenue,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
0284,42,Yes,Princeton,White,France,Above average,Lived with parents,High school,Stephanie,Graduate,Not Hispanic,Richards,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,Catholic,Middle Atlantic,"Same state, different city",Female,No,NJ,789 Elmwood Avenue,"$100,000 to $150,000",A U.S. citizen,Working full time
0313,42,Yes,Chicago,Black or African American,Jamaica,Average,Lived with parents,High school,Devon,Graduate,Not Hispanic,Johnson,Never married,"Yes, more than 4 years",Less than high school,Yes,Strong democrat,Liberal,Black,None,Catholic,East North Central,"Same state, different city",Male,No,IL,123 Maple Avenue,"$75,000 to $100,000",A U.S. citizen,Working part time
1656,42,Yes,Raleigh,White,Other North America,Below average,Lived with parents,High school,Laura,Graduate,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,Same city,Female,No,NC,123 Maple Lane,"$5,000 to $20,000",A U.S. citizen,Working full time
1891,42,Yes,Charleston,White,Russia,Average,Lived with parents,High school,Elaine,Graduate,Not Hispanic,Bryant,Married,No active duty,Associate/junior college,Yes,Not very strong democrat,"Moderate, middle of the road",White,None,Catholic,South Atlantic,"Same state, different city",Female,No,SC,123 Oakwood Lane,"$40,000 to $75,000",A U.S. citizen,Working full time
2920,42,Yes,Boulder,White,Sweden,Average,"Divorce, separated",High school,Eric,Graduate,Not Hispanic,Anderson,Divorced,No active duty,Graduate,Yes,"Independent, close to democrat","Moderate, middle of the road",White,None,Protestant,Mountain,Different state,Male,Yes,CO,123 Aspen Lane,"$500,000 to $1 million",A U.S. citizen,Working full time
3172,42,Yes,San Francisco,White,Ireland,Above average,"Divorce, separated",High school,Brian,Graduate,Not Hispanic,Hogan,Married,"Yes, more than 4 years",Graduate,Yes,"Independent, close to democrat",Liberal,White,None,Catholic,Pacific,Different state,Male,No,CA,1234 Ocean View Drive,"$75,000 to $100,000",A U.S. citizen,Working full time
3461,42,Yes,Atlanta,Black or African American,American Indian,Average,Lived with parents,High school,Nicole,Graduate,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,Strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,South Atlantic,"Same state, different city",Female,Yes,GA,1250 Peachtree Street,"$40,000 to $75,000",A U.S. citizen,Working full time
1706,43,Yes,Plano,White,American only,Average,Lived with parents,High school,Melissa,Graduate,Not Hispanic,Clark,Married,No active duty,Less than high school,Yes,Strong republican,Extremely conservative,White,Catholic,Catholic,West South Central,"Same state, different city",Female,No,TX,2987 Maplewood Drive,"$40,000 to $75,000",A U.S. citizen,Working full time
3266,43,Yes,Newark,Black or African American,Other Africa,Below average,"Divorce, separated",High school,Adriana,Graduate,Not Hispanic,Garcia,Never married,No active duty,Associate/junior college,Yes,Not very strong democrat,"Moderate, middle of the road",Other,Catholic,Protestant,Foreign,Different state,Female,Yes,NJ,1723 Maple Street,"$40,000 to $75,000",A U.S. citizen,Working full time
1267,44,Yes,Atlanta,Black or African American,South Africa,Far below average,"Divorce, separated",High school,Barbara,Graduate,Not Hispanic,Johnson,Separated,No active duty,High school,No,Not very strong democrat,Slightly conservative,Black,Protestant,Protestant,South Atlantic,Same city,Female,No,GA,123 Magnolia Terrace,"$100,000 to $150,000",A U.S. citizen,Working full time
1323,25,Yes,Plano,White,Iran,Above average,Lived with parents,Graduate,Emily,Graduate,Not Hispanic,Hussain,Married,No active duty,Graduate,Yes,Strong republican,Conservative,White,Protestant,Protestant,West South Central,"Same state, different city",Female,No,TX,123 Meadowlark Lane,"$75,000 to $100,000",A U.S. citizen,Working full time
0981,26,Yes,Boulder,White,England & Wales,Above average,Lived with parents,Graduate,Lauren,Graduate,Not Hispanic,Harrington,Never married,No active duty,Graduate,Yes,Strong democrat,Extremely liberal,White,None,Protestant,Mountain,Different state,Female,No,CO,304 Pine Meadow Lane,"Less than $5,000",A U.S. citizen,In school
1025,26,Yes,Charlotte,White,Poland,Above average,Lived with parents,Graduate,Stephanie,Graduate,Not Hispanic,Smith,Never married,No active duty,High school,Yes,Not very strong republican,"Moderate, middle of the road",White,Catholic,Catholic,South Atlantic,Same city,Female,No,NC,123 Magnolia Ave,"$40,000 to $75,000",A U.S. citizen,Working full time
0025,27,Yes,Boulder,White,Germany,Far above average,Lived with parents,Graduate,Hannah,Graduate,Not Hispanic,Zimmerman,Married,No active duty,Graduate,Yes,Strong democrat,Liberal,White,Protestant,Protestant,Mountain,Different state,Female,Yes,CO,1289 Pinnacle View Lane,"$250,000 to $500,000",A U.S. citizen,Working full time
0821,28,No,Evanston,White,Switzerland,Above average,Lived with parents,Graduate,Nathan,Graduate,Not Hispanic,Meyer,Never married,No active duty,Graduate,Yes,Other party,Slightly liberal,White,Jewish,Jewish,Foreign,Different state,Male,Yes,IL,123 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
1387,28,Yes,Evanston,Black or African American,South Africa,Average,Lived with parents,Graduate,Jessica,Graduate,Not Hispanic,Evans,Never married,No active duty,Graduate,Yes,Not very strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,East North Central,"Same state, different city",Female,No,IL,123 Oakwood Drive,"$150,000 to $250,000",A U.S. citizen,Working full time
2131,28,Yes,Santa Monica,White,Germany,Above average,Lived with parents,Graduate,Anna,Graduate,Not Hispanic,Miller,Married,No active duty,High school,Yes,"Independent, close to democrat",Slightly liberal,White,None,Protestant,Pacific,"Same state, different city",Female,No,CA,123 Oceanview Drive,"$40,000 to $75,000",A U.S. citizen,Working full time
3146,28,Yes,Philadelphia,White,Germany,Above average,Lived with parents,Graduate,Robert,Graduate,Not Hispanic,Miller,Never married,No active duty,Graduate,Yes,Other party,Extremely liberal,White,None,Other,Middle Atlantic,Same city,Male,Yes,PA,123 Liberty Lane,"$20,000 to $40,000",A U.S. citizen,In school
1529,29,No,San Francisco,Asian,India,Above average,Lived with parents,Graduate,Raj,Graduate,Not Hispanic,Patel,Married,No active duty,Bachelor's,No,Not very strong democrat,Liberal,Other,Hinduism,Hinduism,Foreign,Different state,Male,Yes,CA,1234 Market Street,"$20,000 to $40,000",A U.S. citizen,Working full time
1665,29,Yes,Philadelphia,Black or African American,Nigeria,Above average,Lived with parents,Graduate,Michael,Graduate,Not Hispanic,Okafor,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Slightly liberal,Black,Catholic,Catholic,Middle Atlantic,Same city,Male,No,PA,123 Elmwood Avenue,"$20,000 to $40,000",A U.S. citizen,Working full time
0907,30,Yes,Dallas,Black or African American,Other Africa,Above average,Lived with parents,Graduate,Leah,Graduate,Not Hispanic,Robinson,Never married,No active duty,Graduate,Yes,Not very strong democrat,Slightly liberal,Black,Protestant,Protestant,West South Central,"Same state, different city",Female,No,TX,4823 Elmwood Drive,"$5,000 to $20,000",A U.S. citizen,Working full time
0964,30,No,San Francisco,Asian,South Korea,Average,Lived with parents,Graduate,Hana,Graduate,Not Hispanic,Kim,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,Catholic,Catholic,Pacific,"Same state, different city",Female,Yes,CA,1234 Pacifica Lane,"Less than $5,000",A U.S. citizen,Working part time
2521,30,Yes,San Francisco,White,England & Wales,Average,Lived with parents,Graduate,Victoria,Graduate,Not Hispanic,Gardner,Never married,No active duty,Graduate,Yes,Strong democrat,Liberal,White,Protestant,Protestant,Pacific,"Same state, different city",Female,Yes,CA,1234 Pacific Heights Blvd,"$75,000 to $100,000",A U.S. citizen,Working full time
2662,30,No,Cambridge,White,Other European,Above average,Lived with parents,Graduate,Kevin,Graduate,Not Hispanic,Miller,Never married,No active duty,Bachelor's,Yes,Strong democrat,Liberal,White,None,None,Foreign,Different state,Male,Yes,MA,123 Elmwood Avenue,"$75,000 to $100,000",A U.S. citizen,Working full time
0167,31,Yes,San Francisco,Asian,Philippines,Below average,Lived with parents,Graduate,Gabriel,Graduate,Not Hispanic,Velazquez,Never married,No active duty,Graduate,Yes,"Independent, close to democrat",Extremely liberal,Other,Catholic,Catholic,Pacific,Same city,Male,Yes,CA,1234 Balboa St,"Less than $5,000",A U.S. citizen,Working full time
0245,31,Yes,Charleston,White,Ireland,Above average,Lived with parents,Graduate,Caitlin,Graduate,Not Hispanic,O'Brien,Never married,No active duty,Bachelor's,Yes,Strong democrat,Liberal,White,None,Protestant,South Atlantic,"Same state, different city",Female,No,SC,123 Ashwood Lane,"$75,000 to $100,000",A U.S. citizen,Working full time
2544,31,Yes,San Francisco,Asian,China,Above average,Lived with parents,Graduate,Lina,Graduate,Not Hispanic,Chen,Married,No active duty,Graduate,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,None,None,Pacific,"Same state, different city",Female,Yes,CA,1234 Lincoln Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
0495,32,Yes,San Francisco,Asian,India,Above average,Lived with parents,Graduate,Amiyah,Graduate,Not Hispanic,Nair,Married,No active duty,Bachelor's,Yes,Strong democrat,Liberal,Other,Hinduism,Hinduism,Pacific,Different state,Female,Yes,CA,1234 Pacific Heights Boulevard,"$250,000 to $500,000",A U.S. citizen,Working full time
1087,32,No,Seattle,Asian,China,Average,Lived with parents,Graduate,Mei,Graduate,Not Hispanic,Chen,Never married,No active duty,High school,Yes,Not very strong democrat,Liberal,Other,None,None,Foreign,Different state,Female,Yes,WA,123 Maple Lane,"$40,000 to $75,000",Not a U.S. citizen,Working full time
2605,32,Yes,Chicago,White,Germany,Above average,Lived with parents,Graduate,Ryan,Graduate,Not Hispanic,Miller,Married,No active duty,Bachelor's,Yes,Strong republican,Conservative,White,Protestant,Catholic,East North Central,Same city,Male,No,IL,1450 Lake Shore Dr,"$100,000 to $150,000",A U.S. citizen,Working full time
3415,32,Yes,Hoboken,White,Italy,Below average,Lived with parents,Graduate,Antonio,Graduate,Not Hispanic,Reeves,Married,No active duty,Graduate,Yes,"Independent, close to democrat","Moderate, middle of the road",White,None,Protestant,Middle Atlantic,"Same state, different city",Male,No,NJ,1124 Elmwood Avenue,"$75,000 to $100,000",A U.S. citizen,Working full time
1823,33,No,Raleigh,Asian,India,Average,Lived with parents,Graduate,Arjun,Graduate,Not Hispanic,Desai,Married,No active duty,High school,No,Not very strong republican,"Moderate, middle of the road",Other,Hinduism,Hinduism,South Atlantic,"Same state, different city",Male,Yes,NC,1234 Ashford Lane,"$40,000 to $75,000",A U.S. citizen,Working full time
1924,34,Yes,Overland Park,White,Ireland,Far above average,Lived with parents,Graduate,Kevin,Graduate,Not Hispanic,Johnson,Married,No active duty,Graduate,No,"Independent, close to republican","Moderate, middle of the road",White,Catholic,Catholic,West North Central,Different state,Male,No,KS,1234 Lakeview Drive,"$500,000 to $1 million",A U.S. citizen,Working full time
3423,34,Yes,Des Moines,White,Norway,Above average,Lived with parents,Graduate,Emily,Graduate,Not Hispanic,Jalloh,Never married,"Yes, 2-4 years",Bachelor's,Yes,Strong democrat,Liberal,White,Protestant,Protestant,West North Central,Same city,Female,No,IA,1234 Oakwood Drive,"Less than $5,000",A U.S. citizen,Working full time
0713,35,No,Bellevue,Asian,Other Asian,Above average,Lived with parents,Graduate,Natalia,Graduate,Not Hispanic,Chen,Married,No active duty,Bachelor's,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,Hinduism,Hinduism,Foreign,Different state,Female,Yes,WA,2452 Wellington Street,"$100,000 to $150,000",A U.S. citizen,Working full time
1162,35,No,Charleston,White,England & Wales,Above average,Lived with parents,Graduate,Emily,Graduate,Not Hispanic,Taylor,Married,No active duty,Bachelor's,No,Strong democrat,Slightly liberal,White,Catholic,Catholic,South Atlantic,Different state,Female,Yes,SC,1234 Peachtree Lane,"$40,000 to $75,000",A U.S. citizen,Other
1428,35,Yes,Boulder,White,Other European,Above average,Lived with parents,Graduate,Rebecca,Graduate,Not Hispanic,Williams,Never married,No active duty,Associate/junior college,Yes,"Independent (neither, no response)",Slightly liberal,White,Protestant,Protestant,Mountain,Different state,Female,No,CO,1523 Silver Elm Drive,"$500,000 to $1 million",A U.S. citizen,Working full time
2534,35,No,Madison,White,Russia,Below average,Lived with parents,Graduate,David,Graduate,Not Hispanic,Gordon,Married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Slightly liberal,White,Jewish,Jewish,East North Central,Different state,Male,Yes,WI,123 Elm Street,"$5,000 to $20,000",A U.S. citizen,Working full time
0256,36,Yes,Cambridge,White,Ireland,Far above average,Lived with parents,Graduate,Patrick,Graduate,Not Hispanic,O'Reilly,Never married,No active duty,Graduate,No,Not very strong democrat,Slightly liberal,White,Protestant,Catholic,Foreign,Different state,Male,Yes,MA,42 Meadow Lane,"$100,000 to $150,000",A U.S. citizen,Working full time
0797,36,No,Cambridge,White,Lithuania,Far above average,Lived with parents,Graduate,Deborah,Graduate,Not Hispanic,Rogers,Married,No active duty,Bachelor's,No,Strong democrat,Liberal,White,Jewish,Jewish,Foreign,Different state,Female,Yes,MA,45 Brattle Street,"$100,000 to $150,000",A U.S. citizen,Working part time
0997,36,Yes,Cambridge,White,Egypt,Above average,Lived with parents,Graduate,Alexander,Graduate,Not Hispanic,Rivera,Never married,No active duty,Graduate,Yes,"Independent, close to democrat",Slightly liberal,White,None,None,New England,"Same state, different city",Male,No,MA,123 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
1454,36,Yes,Des Moines,White,Germany,Above average,Lived with parents,Graduate,Christine,Graduate,Not Hispanic,Hofman,Married,No active duty,Bachelor's,Yes,Not very strong democrat,"Moderate, middle of the road",White,None,Protestant,West North Central,Same city,Female,Yes,IA,123 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,"With a job, but not at work because of temporary illness, vacation, strike"
