agent_id,age,born_in_us,city,detailed_race,ethnicity,family_income_at_16,family_structure_at_16,fathers_highest_degree,first_name,highest_degree_received,hispanic_origin,last_name,marital_status,military_service_duration,mothers_highest_degree,mothers_work_history,party_identification,political_views,race,religion,religion_at_16,residence_at_16,same_residence_since_16,sex,speak_other_language,state,street_address,total_wealth,us_citizenship_status,work_status
2058,65,Yes,Scranton,White,Spain,Below average,Lived with parents,Less than high school,Miguel,High school,Not Hispanic,Lopez,Divorced,"Yes, 2-4 years",Less than high school,No,"Independent, close to democrat",Liberal,White,Catholic,Catholic,Middle Atlantic,Different state,Male,Yes,PA,123 Elm Street,"$40,000 to $75,000",A U.S. citizen,Retired
0027,66,Yes,Little Rock,White,Other European,Far below average,Lived with parents,Less than high school,Dennis,High school,Not Hispanic,Morris,Married,No active duty,Less than high school,No,Strong democrat,"Moderate, middle of the road",White,Catholic,Catholic,West South Central,"Same state, different city",Male,Yes,AR,123 Elmwood Drive,"Less than $5,000",A U.S. citizen,Working full time
0362,66,No,Dearborn,White,Egypt,Average,Lived with parents,Less than high school,Amir,High school,Not Hispanic,Mendoza,Married,No active duty,Less than high school,No,Not very strong democrat,Conservative,White,Muslim/Islam,Muslim/Islam,Foreign,Different state,Male,Yes,MI,742 Evergreen Terrace,"$20,000 to $40,000",A U.S. citizen,Working full time
0994,66,Yes,Atlanta,Black or African American,Other Caribbean,Average,Lived with parents,Less than high school,James,High school,Not Hispanic,Brown,Married,"Yes, more than 4 years",Bachelor's,Yes,Strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,South Atlantic,Same city,Male,No,GA,123 Oakwood Drive,"$75,000 to $100,000",A U.S. citizen,Working full time
1436,66,Yes,San Francisco,Asian,Japan,Average,Lived with parents,Less than high school,Eugene,High school,Not Hispanic,Matsuda,Married,No active duty,Less than high school,No,"Independent (neither, no response)","Moderate, middle of the road",Other,None,Buddhism,Pacific,Different state,Male,No,CA,123 Sakura Lane,"$20,000 to $40,000",A U.S. citizen,Retired
1492,66,Yes,Naperville,White,Ireland,Above average,Lived with parents,Less than high school,Maureen,High school,Not Hispanic,Gallagher,Divorced,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",White,Christian,Protestant,East North Central,Same city,Female,No,IL,1234 Oakwood Drive,"$100,000 to $150,000",A U.S. citizen,Retired
2170,66,Yes,Kissimmee,Hispanic or Latino,Puerto Rico,Below average,Lived with parents,Less than high school,Joseph,High school,Not Hispanic,Ramirez,Married,"Yes, more than 4 years",Less than high school,No,Strong republican,Conservative,White,Catholic,Catholic,Foreign,Different state,Male,Yes,FL,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
2777,66,Yes,Aurora,White,Germany,Average,Lived with parents,Less than high school,Patricia,High school,Not Hispanic,Hobbs,Divorced,No active duty,High school,Yes,Strong republican,Conservative,White,Protestant,Catholic,East North Central,Different state,Female,No,IL,1457 Maple Avenue,"$40,000 to $75,000",A U.S. citizen,Retired
2942,66,No,Portsmouth,White,Ireland,Average,Lived with parents,Less than high school,David,High school,Not Hispanic,Murphy,Married,No active duty,Less than high school,Yes,"Independent, close to republican","Moderate, middle of the road",White,Jewish,Jewish,New England,Different state,Male,Yes,NH,42 Elm Street,"$40,000 to $75,000",A U.S. citizen,Keeping house
3096,66,Yes,Huntsville,White,Norway,Average,Lived with parents,Less than high school,Douglas,High school,Not Hispanic,Wilson,Married,No active duty,Less than high school,Yes,Not very strong republican,"Moderate, middle of the road",White,Catholic,Catholic,East South Central,Different state,Male,Yes,AL,124 Oak Hill Drive,"$40,000 to $75,000",A U.S. citizen,Retired
3101,66,Yes,Huntsville,White,American only,Average,Lived with parents,Less than high school,Kenneth,High school,Not Hispanic,Moore,Married,No active duty,Less than high school,No,Strong democrat,Conservative,White,Protestant,Protestant,East South Central,Same city,Male,No,AL,123 Oakwood Drive,"Less than $5,000",A U.S. citizen,Retired
0496,67,Yes,Eugene,White,American only,Average,Lived with parents,Less than high school,David,High school,Not Hispanic,Phillips,Never married,No active duty,High school,Yes,Strong democrat,Slightly liberal,White,None,Protestant,Pacific,"Same state, different city",Male,Yes,OR,123 Evergreen Terrace,"Less than $5,000",A U.S. citizen,Retired
0778,67,Yes,Scranton,White,Ireland,Far below average,Lived with parents,Less than high school,Kathryn,High school,Not Hispanic,O'Brien,Married,No active duty,High school,Yes,Not very strong democrat,"Moderate, middle of the road",White,Catholic,Catholic,Middle Atlantic,"Same state, different city",Female,No,PA,123 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Retired
1173,67,Yes,Philadelphia,White,Ireland,Average,Lived with parents,Less than high school,Daniel,High school,Not Hispanic,Mullins,Never married,No active duty,Bachelor's,Yes,Strong democrat,Liberal,White,None,Protestant,Middle Atlantic,Different state,Male,No,PA,123 Elm Street,"$40,000 to $75,000",A U.S. citizen,Retired
1303,67,Yes,Charleston,White,Scotland,Average,Lived with parents,Less than high school,William,High school,Not Hispanic,Thompson,Married,No active duty,High school,Yes,Strong republican,Conservative,White,Protestant,Protestant,South Atlantic,Same city,Male,No,SC,123 Oakridge Lane,"$75,000 to $100,000",A U.S. citizen,Working full time
1353,67,Yes,Princeton,Native American or Alaska Native,American Indian,Average,Lived with parents,Less than high school,Roger,High school,Not Hispanic,Moore,Married,No active duty,Less than high school,Yes,Strong republican,Conservative,White,Protestant,Protestant,Middle Atlantic,Different state,Male,No,NJ,145 Maplewood Drive,"$250,000 to $500,000",A U.S. citizen,Working part time
1376,67,Yes,Charleston,Native American or Alaska Native,American Indian,Below average,Lived with parents,Less than high school,Marjorie,High school,Not Hispanic,Whinery,Married,No active duty,Less than high school,No,"Independent, close to republican","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,"Same state, different city",Female,No,SC,452 Elmwood Drive,"Less than $5,000",A U.S. citizen,Retired
1596,67,Yes,Charleston,White,Other European,Average,Lived with parents,Less than high school,Virginia,High school,Not Hispanic,Elliott,Married,No active duty,Less than high school,No,Not very strong democrat,"Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,Same city,Female,No,SC,123 Magnolia Drive,"$40,000 to $75,000",A U.S. citizen,Retired
1648,67,Yes,Philadelphia,Black or African American,Sudan,Below average,Lived with parents,Less than high school,Maurice,High school,Not Hispanic,Johnson,Widowed,No active duty,High school,Yes,Strong democrat,"Moderate, middle of the road",Black,Other,Protestant,Middle Atlantic,Same city,Male,No,PA,1425 Maple Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
3088,67,Yes,Charleston,White,Ireland,Average,Lived with parents,Less than high school,Nancy,High school,Not Hispanic,Miller,Divorced,No active duty,Less than high school,Yes,Strong republican,Extremely conservative,White,Protestant,Protestant,South Atlantic,Same city,Female,No,SC,123 Oakridge Drive,"$75,000 to $100,000",A U.S. citizen,Retired
3362,67,Yes,Chicopee,White,Poland,Below average,Lived with parents,Less than high school,Richard,High school,Not Hispanic,Kowalski,Widowed,No active duty,Less than high school,Yes,"Independent, close to democrat","Moderate, middle of the road",White,Catholic,Catholic,New England,"Same state, different city",Male,No,MA,245 Elm St,"$20,000 to $40,000",A U.S. citizen,Retired
0209,68,Yes,Cleveland,White,Ireland,Average,Lived with parents,Less than high school,Katherine,High school,Not Hispanic,Flynt,Widowed,No active duty,Less than high school,No,Strong republican,"Moderate, middle of the road",White,Protestant,Protestant,East North Central,"Same state, different city",Female,No,OH,123 Maple Avenue,"$40,000 to $75,000",A U.S. citizen,Retired
0386,68,No,Fresno,White,Portugal,Below average,Lived with parents,Less than high school,Lawrence,High school,Not Hispanic,Rodriguez,Divorced,No active duty,Less than high school,Yes,"Independent, close to republican","Moderate, middle of the road",White,Catholic,Catholic,Pacific,"Same state, different city",Male,Yes,CA,1234 Elm Street,"Less than $5,000",A U.S. citizen,Retired
0436,68,Yes,Chicago,White,France,Average,Lived with parents,Less than high school,Kathryn,High school,Not Hispanic,Hathaway,Married,No active duty,Less than high school,No,Strong democrat,Slightly liberal,White,Catholic,Catholic,East North Central,Same city,Female,No,IL,123 Maple Street,"Less than $5,000",A U.S. citizen,Retired
0854,68,Yes,Savannah,Black or African American,American Indian,Below average,Lived with parents,Less than high school,Wayne,High school,Not Hispanic,Johnson,Widowed,No active duty,Less than high school,Yes,Not very strong democrat,Slightly liberal,Black,Protestant,Protestant,South Atlantic,Same city,Male,No,GA,123 Peachtree Lane,"Less than $5,000",A U.S. citizen,Retired
1111,68,Yes,Princeton,White,Italy,Below average,Parent died,Less than high school,Cassandra,High school,Not Hispanic,Connelly,Divorced,No active duty,High school,Yes,"Independent, close to republican",Slightly conservative,White,None,Catholic,Middle Atlantic,"Same state, different city",Female,Yes,NJ,1520 Park Avenue,$1 million to $2 million,A U.S. citizen,Working part time
1295,68,Yes,Savannah,Black or African American,American Indian,Far below average,Lived with parents,Less than high school,Sharon,High school,Not Hispanic,Phillips,Never married,No active duty,Less than high school,Yes,Strong democrat,Extremely liberal,Black,Protestant,Protestant,South Atlantic,Different state,Female,No,GA,1024 Maplewood Ave,"Less than $5,000",A U.S. citizen,Retired
1456,68,Yes,Fort Wayne,White,Netherlands,Average,Lived with parents,Less than high school,Edward,High school,Not Hispanic,Johnson,Married,No active duty,High school,Yes,Strong republican,Conservative,White,Protestant,Protestant,East North Central,Same city,Male,No,IN,742 Evergreen Terrace,"$40,000 to $75,000",A U.S. citizen,Retired
1772,68,Yes,Albuquerque,Hispanic or Latino,Mexico,Far below average,Lived with parents,Less than high school,Linda,High school,Not Hispanic,Gomez,Married,No active duty,Less than high school,Yes,Strong republican,"Moderate, middle of the road",White,Catholic,Protestant,Mountain,Same city,Female,No,NM,1234 Cactus Lane,"Less than $5,000",A U.S. citizen,Retired
2280,68,Yes,Columbia,Black or African American,Other European,Below average,Lived with parents,Less than high school,Barbara,High school,Not Hispanic,Williams,Widowed,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Christian,Protestant,South Atlantic,"Same state, different city",Female,No,SC,1022 Magnolia Avenue,"Less than $5,000",A U.S. citizen,Retired
2794,68,Yes,Birmingham,Black or African American,Other Africa,Below average,Parent died,Less than high school,Malik,High school,Not Hispanic,Johnson,Married,"Yes, 2-4 years",High school,No,Strong democrat,Slightly liberal,Black,Protestant,Protestant,East South Central,Same city,Male,No,AL,742 Evergreen Terrace,"$40,000 to $75,000",A U.S. citizen,Retired
3075,68,Yes,Des Moines,White,Germany,Average,Lived with parents,Less than high school,Charles,High school,Not Hispanic,Meyer,Married,"Yes, more than 4 years",High school,Yes,Strong democrat,Liberal,White,Protestant,Protestant,West North Central,"Same state, different city",Male,No,IA,1234 Elmwood Avenue,"$75,000 to $100,000",A U.S. citizen,Other
3348,68,No,Buffalo,White,Poland,Average,Lived with parents,Less than high school,Gladys,High school,Not Hispanic,Lewandowski,Married,No active duty,Less than high school,Yes,"Independent (neither, no response)",Slightly conservative,White,Catholic,Catholic,Foreign,Different state,Female,Yes,NY,1422 Maplewood Drive,"$40,000 to $75,000",Not a U.S. citizen,Retired
3502,68,Yes,Des Moines,Black or African American,Other Africa,Average,Lived with parents,Less than high school,Dennis,High school,Not Hispanic,Gonzales,Divorced,"Yes, 2-4 years",High school,Yes,Strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,West North Central,Same city,Male,No,IA,1523 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,Retired
0786,69,Yes,Santa Barbara,White,Ireland,Average,Lived with parents,Less than high school,Robert,High school,Not Hispanic,Ozier,Married,No active duty,Less than high school,Yes,"Independent, close to democrat",Slightly liberal,White,None,Catholic,Pacific,"Same state, different city",Male,No,CA,123 Ocean View Drive,"$75,000 to $100,000",A U.S. citizen,Retired
1170,69,Yes,Austin,White,Mexico,Average,Lived with parents,Less than high school,Nancy,High school,Not Hispanic,Martinez,Married,No active duty,Less than high school,Yes,Strong democrat,Liberal,White,None,Protestant,West South Central,"Same state, different city",Female,Yes,TX,123 Elm Street,"Less than $5,000",A U.S. citizen,Retired
1908,69,Yes,Little Rock,Native American or Alaska Native,American Indian,Below average,"Divorce, separated",Less than high school,Catherine,High school,Not Hispanic,Richardson,Married,No active duty,Less than high school,Yes,Strong republican,"Moderate, middle of the road",White,Protestant,Protestant,West South Central,"Same state, different city",Female,No,AR,1422 Cedar Grove Drive,"$100,000 to $150,000",A U.S. citizen,Working full time
2640,69,Yes,Albuquerque,Hispanic or Latino,Mexico,Far below average,Lived with parents,Less than high school,Hector,High school,Not Hispanic,Lopez,Married,No active duty,Less than high school,No,Strong democrat,Liberal,Other,Other,Catholic,Mountain,"Same state, different city",Male,Yes,NM,1234 Arroyo Vista Dr,"Less than $5,000",A U.S. citizen,Retired
